name,duration,file_path,album_name
One Point Perspective - Live,202706,https://p.scdn.co/mp3-preview/e7fe340dced5ad6ac749303cb9a378312ca31922?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Do Me A Favour - Live,239533,https://p.scdn.co/mp3-preview/90792033e4a9aa0149e36a4bdeee7fd9b9efc322?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Cornerstone - Live,221973,https://p.scdn.co/mp3-preview/4af343f0097077e7ad10c0381273771ff636fff5?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Knee Socks - Live,350466,https://p.scdn.co/mp3-preview/6e19a9878daabbea5d111922a913f6d48740c72a?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Arabella - Live,246973,https://p.scdn.co/mp3-preview/3f910910ed474b5e53b036b0d3c7512ade6f1254?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Tranquility Base Hotel & Casino - Live,243240,https://p.scdn.co/mp3-preview/8471b660297f7876d88641e17c1341721794f4f6?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
She Looks Like Fun - Live,201773,https://p.scdn.co/mp3-preview/0535f91f57ba5658069a036ad6f9565dc1e48ca8?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
From The Ritz To The Rubble - Live,221946,https://p.scdn.co/mp3-preview/eb8cf464b09e6ce628d5f97c4ebdb5eb2de60233?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Pretty Visitors - Live,241240,https://p.scdn.co/mp3-preview/db466e791c11259629409fac5ad3d15170d2de95?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Don't Sit Down 'Cause I've Moved Your Chair - Live,221253,https://p.scdn.co/mp3-preview/50d490ff43e5a9ad36428b27f7662c12ac8ac188?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
I Bet You Look Good On The Dancefloor - Live,293520,https://p.scdn.co/mp3-preview/7ffca812324baf2dce83a80722b12bf19dcf5b96?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
Star Treatment - Live,335213,https://p.scdn.co/mp3-preview/06781035384406ed1d40b84be88d4c6b869bfc1e?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
The View From The Afternoon - Live,264226,https://p.scdn.co/mp3-preview/14e90f589562ce27e7bf89b8870c9800cfe0c9ed?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
R U Mine? - Live,371853,https://p.scdn.co/mp3-preview/e6d9b48cfc4ec87b3b587e0207157fded749890e?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at the Royal Albert Hall
The Sweet Science (Live at Madison Square Garden),133145,https://p.scdn.co/mp3-preview/d4491872fb607088a183b6c4eb6a083b317bb9c5?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Tee Time (Live at Madison Square Garden),120354,https://p.scdn.co/mp3-preview/28cb26691fdac4f4fed6bead7a42a92060b20381?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Animal Spirits (Live at Madison Square Garden),216750,https://p.scdn.co/mp3-preview/59b75402ecb1a30174159052dc9e9a3fba9ab3b7?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Cory Wong (Live at Madison Square Garden),269669,https://p.scdn.co/mp3-preview/0dc94da3f15df05006b8ea2bbe0093fc4b709fb5?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
My First Car (Live at Madison Square Garden),181082,https://p.scdn.co/mp3-preview/10ff56d948487882c697add3e6f6b3f8a7da021e?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Tesla (Live at Madison Square Garden),256717,https://p.scdn.co/mp3-preview/904b6d9750586791ef9c4b2b81def909a4d39207?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Smile Meditation (Live at Madison Square Garden),287779,https://p.scdn.co/mp3-preview/7f59f8339f98b029a7f9e787312122156aaa9347?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Running Away (Live at Madison Square Garden),300005,https://p.scdn.co/mp3-preview/0a2a4156b9d6f04550d57493c62ca32bc69935c9?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Baby I Don't Know Oh Oh (Live at Madison Square Garden),231369,https://p.scdn.co/mp3-preview/22c07a7948027bb7e48d0c5c8f9d5e4e78cce93e?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
1612 (Live at Madison Square Garden),189825,https://p.scdn.co/mp3-preview/495a7e8e70aa85a06851f2b819ef74a7b647d64b?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Funky Duck (Live at Madison Square Garden),189860,https://p.scdn.co/mp3-preview/c97fe43ac957dcdfd61b52dc0dd287db6b5b5f54?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Aunt Leslie (Live at Madison Square Garden),237814,https://p.scdn.co/mp3-preview/1b60bf3d592286aa90c9617de74af5ba83d4d6bf?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Wait for the Moment (Live at Madison Square Garden),388450,https://p.scdn.co/mp3-preview/179ab95e3dc8623a9cf14a8d778b11dc66bdb9dd?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Back Pocket (Live at Madison Square Garden),313166,https://p.scdn.co/mp3-preview/d626e64c4061ac9afc75629ec08bdd26e4a166a2?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Beastly (Live at Madison Square Garden),412342,https://p.scdn.co/mp3-preview/58ddd312d64bf772a683d08a6de48317f4f76c61?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Christmas in L.A. (Live at Madison Square Garden),333868,https://p.scdn.co/mp3-preview/f8a74083d0e5f4dae71c7552e100a0b7371e4d37?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Dean Town (Live at Madison Square Garden),212068,https://p.scdn.co/mp3-preview/8b66439f0ae5ec635488e9798a80c224d4b92263?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Birds of a Feather (Live at Madison Square Garden),287535,https://p.scdn.co/mp3-preview/2c9c96662abf8f90a396d123016ff6fff28f1698?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
It Gets Funkier (Live at Madison Square Garden),182235,https://p.scdn.co/mp3-preview/5e633561647436cdce00544813b4f47da88feae6?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Live at Madison Square Garden
Autumn,226622,https://p.scdn.co/mp3-preview/47d04312b83ee4772a077645a60fca14fbdf10fd?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Autumn
Half of the Way,196905,https://p.scdn.co/mp3-preview/0cce419aa3d1252ee9e0cd333992073324433ef7?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
Darwin Derby,195419,https://p.scdn.co/mp3-preview/1ea942a7a3ecb72feb17847ed25154fc2f02691b?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
Lonely Town,174614,https://p.scdn.co/mp3-preview/72718940ea854dbb059493595d896d00bbb98485?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
Love Is a Beautiful Thing,233314,https://p.scdn.co/mp3-preview/be9b0e4849d905daad263acd9be1684d415539b5?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
For Survival,221425,https://p.scdn.co/mp3-preview/df42d55af9ca20208ad0c3e442aa04f11ef53aac?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
Soft Parade,156781,https://p.scdn.co/mp3-preview/5f34594b3840c5e7909888e1514dcd74a11f9e93?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
Lost My Treble Long Ago,197648,https://p.scdn.co/mp3-preview/a4e0958e09502a03811e91db5c83421468cda704?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
Disco Ulysses (Instrumental),231084,https://p.scdn.co/mp3-preview/8e9dc47e9687e97b36fd5b4328906bd45495e1d9?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
The Cup Stacker,221425,https://p.scdn.co/mp3-preview/886838fe88c248c50b68f6028002467f58eef909?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
It Gets Funkier IV,196162,https://p.scdn.co/mp3-preview/5121eaadba3e17742822511575403613ac1a6c79?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Hill Climber
Strange Days (with Robbie Williams),293466,,Strange Days
All Dressed Up (With Nowhere To Go),231920,,Strange Days
Do You Love Me,203866,,Strange Days
I Hate How Much I Want You (with Phil Collen & Joe Elliott of Def Leppard),203040,,Strange Days
Wild Child (with Tom Morello),222893,,Strange Days
Cool,381973,,Strange Days
Burn It Down,286960,,Strange Days
Another Hit Of Showmanship (with Albert Hammond Jr),222000,,Strange Days
Can't Sleep,194066,,Strange Days
Am I Talking To The Champagne (Or Talking To You),347240,,Strange Days
Fade Into You,229549,https://p.scdn.co/mp3-preview/6e826e070160727c9687a96b383ca859ec2560f7?cid=9a5b25583c2648bd8d5cdcad2ec4c172,Fade Into You
Feelin' Funny,89106,https://p.scdn.co/mp3-preview/d029a8452215fa921e7c4c3e3f03cef04dfc5d9f?cid=9a5b25583c2648bd8d5cdcad2ec4c172,"Small Songs, Vol.1"
Prrrblm,91750,https://p.scdn.co/mp3-preview/607264fa7db774878094c371d67e16d09f0150e2?cid=9a5b25583c2648bd8d5cdcad2ec4c172,"Small Songs, Vol.1"
Hannah I Hate You,95108,https://p.scdn.co/mp3-preview/dc9b2574ac626a21af743b1923ea94acb986abcb?cid=9a5b25583c2648bd8d5cdcad2ec4c172,"Small Songs, Vol.1"
best friends,108505,https://p.scdn.co/mp3-preview/d26de918c3ba46b64a07c5fdb56d798370043dd5?cid=9a5b25583c2648bd8d5cdcad2ec4c172,"Small Songs, Vol.1"
Nothing into Smthing,105130,https://p.scdn.co/mp3-preview/89b15ab1fc501423fc83b86314d9a39de7c7e85c?cid=9a5b25583c2648bd8d5cdcad2ec4c172,"Small Songs, Vol.1"
